label,comments,ID,id
0,"Khương ,những thằng nói với mục đích pbvm thì nó còn cho ấy chứ nhảu gì,nói bình thường có sao.",2038.0,
2,"Khương chửi mọi người là chó nhưng mà nãy giờ thấy bận bịu quá nhỉ? Phải ngồi táp từng câu một như thế, trả lời từng cmt một như thế. Ôii, mày cmt xong mày không đọc lại à? Não cứt hay gì mà cmt nguu vậy",2039.0,
0,Khương Tao kêu vợ mày lên đây với mày rồi đấy. Không biết lên đây xem mày làm trò nãy giờ vợ mày thấy sao,2040.0,
0,Trương Trung tao bắt lỗi mỗi mày thôi được không cu,2041.0,
2,Khương để đức cho con cái đi. Khẩu nghiệp vs phân biệt vùng miền rồi sớm muộn cũng vỡ mõm,2042.0,
2,Khương bme m đẻ ra m đau lol để m đi cắn bậy vậy à,2043.0,
3,Khương 3 que cay lắm khát nước ko,2044.0,
2,"Duy Ranh con, vào sài gòn rồi thấy người ta nói thì ra bắt lỗi nhé, xem họ nói gì mầy, còn mầy đã cố tình không hiểu thì có viết văn giải trình thì cũng không hiểu được đâu ranh con ạ",2045.0,
2,"Trương Trung tao đang sài gòn này ranh con, vùng miền mày là cái xó nào tao không quan tâm, từ điển tiếng Việt không có thì là không có sai là sai, bao giờ cái xó của m đại diện cho Việt Nam thì hẵng nói nhé ranh con",2046.0,
2,"Trương Trung Bắc Trung Nam tao đều đã đi nên đừng nói tao đi đây đi đó tao ỉa vào mặt cho đấy nhóc con, ""ếch ngồi đáy giếng""",2047.0,
1,"Duy Ranh mỗm này, mẹ m từ Bắc vào Nam rồi còn phân biệt, võ mồm, vào Sài Gòn định cư rồi thì đi ra ngoài mỗm đi thằng Ranh, ra ngoài xem có vỡ mồm không, Bố m đang ở Hà Nội này ranh con, phân biệt địt mẹ mày",2048.0,
2,"Trương Trung tự ái ngay, tao không phân biệt vùng miền thấy có con chó nào đó nói tiếng địa phương nó là đúng, vào nói sai thì chó nó tự ái nó sủa nó táp, chán thanh niên đã thiếu hiểu biết còn thích ra vẻ phân tích ngôn ngữ các thứ, thôi ngậm mõm lại",2049.0,
2,"Khương cái t ở xó vườn mà cũng da dẻ, m nghĩ dân saigon ưa m lắm hả. Lo mần ăn chet mẹ con da dẻ. Nhưng thằng như m 99% là thắng 7bai và bất mãn",2050.0,
0,"Duy thằng kia nó phân biệt vùng miền? Nó dùng từ dị đó he để Châm Biếm thằng nào đấy, t mới bảo là cách nó dùng từ như thế? M lại vào bắt lỗi lại như th kia, 2 th m là 1 à?",2051.0,
0,"Trương Trung vậy "" dị đó he"" có trong từ điển Tiếng Việt không tao hỏi thật",2052.0,
0,Duy nó nói Châm Biếm th kia,2053.0,
3,Nguyễn Quang Vinh Bắc kỳ là tổ tiên chúng nó mà bạn.Cứ thằng nào giấy khai sinh có chữ dân tộc Kinh tổ tiên chúng nó là bắc kỳ đó.Nó chửi packy khác gì chửi tổ tiên nó đâu,2054.0,
0,Khương Giấy khai sinh có chữ dân tộc Kinh không nếu ko có thì miễn bàn còn nếu có chữ dân tộc Kinh thì xem lại tổ tiên từ packy mà ra hay từ chămpa khomer nhé bạn,2055.0,
3,Khương đúng.đụng vào cái là nó cho là 3/ hết,2056.0,
2,"Khương thằng cháu bại não, gia phả hình tròn",2057.0,
3,Khương vl thế giờ có mấy thằng chộm cướp giờ bảo namkiki đấy có dựng mẹ lông lên ko,2058.0,
0,Khương bọn m nhắc namki có nhảy dựng lên k :))),2059.0,
0,"Khương tôi k biết bạn thế nào, chứ tôi thấy ng khác chửi ông cha tôi, ngàn ngàn lớp lớp người đi trước tôi là tôi thấy nóng máu à. Nói bắc kỳ là lũ mọi dợ pbvm, lũ mọi bán nước à. Chứ nói bắc kỳ thì có nghĩ tới cội nguồn k? Các vua Hùng ở đâu? Các đờ",2060.0,
3,Khương nói mày là mọi miên mày lại chả cắn ngay lại,2061.0,
3,"Quốc Thực chắc mày là bắc kỳ loz ăn cá rô cây rồi, mọi miên là thằng cha con gái mẹ mày á, chó ăn cức",2062.0,
3,"Quốc Thực à mà nhìn m giống mấy thằg tây bắc ăn pịa ăn cức khen ngon quá ,",2063.0,
3,Khương cái thằng namkii này ăn cá lau kính với cá chê chán giờ thèm ăn cứt à,2064.0,
2,Khương con mày có gọi mẹ nó là cô ko ?,2065.0,
1,"Quang Anh m kiu con m gọi đi ,đéo có liên quan tới thứ giòng giống đó",2066.0,
3,Khương lũ cà mau còn đang phải làm culi cho bắc kỳ kìa,2067.0,
3,Khương 1 con cà mau lấy vợ làm 4` để đổ vỏ chia sẻ,2068.0,
3,"Phạm Mạnh bắc kỳ tụi m vô nam chi nhìu z , vô đây xin việc hả ,tụi chúng m đi ts đâu bị kì thị tới đó ,đi xkld còn bị nước ngoài cấm mấy nữa đó ,tìm hiểu thông tin lại đi con",2069.0,
3,"Phạm Mạnh mà bộ tụi bắc kỳ tụi m nhột hả, thấy thương tụi m ,cứ tìm đít của ng miền nam tụi t cắn ,chúc m sớm trở lại làm người nge chó ,đụ trâu đụ bò riết ngu đần",2070.0,
3,Khương lũ cà mau cayyy S.ủa lên nào,2071.0,
3,"Phạm Mạnh nếu tụi bắc kỳ chúng m nhột thì cứ lên tiếng t thông cảm mà lũ khỉ đói ăn , ăn rau muống 7 món k mà",2072.0,
3,Khương lũ cà mau đang dẫy nẩy lên như bị dẫm vào đuôi vậy,2073.0,
3,"Phạm Mạnh nói tiếng người đc k, hay chỉ biết nói tiếng chó z bắc kỳ ,bắc kỳ ,bắc kỳ , chắc nhột lắm r",2074.0,
3,Khương lũ cà mau đang phải làm culi t.áp đ.ít kìa,2075.0,
3,"Phạm Mạnh bắc kỳ ơi nhột lắm phải k ,ngứa lắm phải k, sáng ăn cức chưa chó",2076.0,
3,Khương lũ cà mau cayy quá,2077.0,
3,"Phạm Mạnh ăn cức chưa, bắc kỳ ăn cức chưa",2078.0,
2,Khương vợ mày làm 4` ở đâu vậy T dắt nhà t đến phối giống,2079.0,
3,Khương s.ủa lên nào lũ cà mau,2080.0,
3,"Phạm Mạnh lũ bắc kỳ ngứa dữ r ,nghe ns bắc kỳ chắc tức lắm ,bắc kỳ thì có tiến hoá thì cũng k thành con ng đc",2081.0,
3,"Phạm Mạnh dấu hiệu của đuối lý , đúng là bắc kỳ ngu",2082.0,
3,"Phạm Mạnh ráng ăn cức nhìu cho khôn ra nghe bắc kỳ , dị he",2083.0,
3,Khương lũ cà mau ngoan quá Kêu s.ủa là s.ủa liền à,2084.0,
3,"Phạm Mạnh cha mẹ súc vật đẻ ra thằg con súc sanh bắc kỳ như m đó , ngứa quá thì cứ gãi ,súc sanh ăn cức",2085.0,
3,Khương lũ cà mau cayyy quá éo làm gì đc ngoài s.ủa à,2086.0,
3,"Phạm Mạnh bắc kỳ ăn cức biết nói có nhiu đó đó ,bắc kỳ bắc kỳ bắc kỳ ,tức đỏ dái hết r kìa bắc kỳ ơi, ăn rau muống k s khôn nỗi, nên ăn thêm nhìu cức nữa nghe con",2087.0,
3,Khương t dẫm vào đuôi lũ cà mau à,2088.0,
3,"Cay là lũ bắc kỳ m á ,t thấy rep cmt t là thấy cay r",2089.0,
3,Khương lũ cà mau cayyy quá S.ủa lên nào,2090.0,
3,"Phạm Mạnh k cay thì chả lý do j phải rep cmt ,thôi vô nam nè tụi t cho cức ăn nè súc sanh ,tinh trùng khuyết tật",2091.0,
3,"Phạm Mạnh vậy nha ,nào vô nam alo t hốt cức của ae miền nam cho ăn",2092.0,
3,Khương thằng bố con mẹ mày đang phải làm culi cho dân bắc đó,2093.0,
3,Khương gia đình sv cà mau cayyy quá,2094.0,
3,Khương t.áp đ.ít t nè lũ nguu cà mau,2096.0,
3,Khương lũ cà mau đang phải đ.ớp c.ứt dân bắc sống qua ngày nè,2097.0,
3,"Khương chứ m k bt ngày trc chiến tranh có mỗi cái nơi k gọi là parky là đi cứu nước, bọn cali bọn m bán nước làm thuê cho giặc à",2098.0,
3,Khương mọi miên não chó cay,2099.0,
3,"Quốc Thực mà t hỏi cái này tụi mày trả lời nè ,đừng có trả lời tàu lau he, tụi bắc kỳ tụi m tức lắm hả gì ,nếu m tức thì giao lưu thử coi tụi m tới đâu, còn k thì mày next về cái xứ bắc kỳ của m đj , cay lắm hả j mấy con chó",2100.0,
3,"Quốc Thực như k bay dô cắn đít r nói cay vs đắng gì ,cay là tụi bắc kỳ ăn cức của m cay á",2101.0,
2,"Lê Đức Anh à m biết chiến tranh cc gì bày đặt ns, thứ thất học như m biết cc j m ơi, lo cứu ông bà già m đi chứ cứu nước gì , đm chắc tức lắm sủa quài k nín đc",2102.0,
3,Khương ui bọn cali bán nước,2103.0,
0,"Lê Đức Anh cay thì chửi lộn , k cay thì next",2104.0,
0,Khương t sao phải cay t chỉ nói sự thật chứ cay j,2105.0,
3,Nguyễn Quang Vinh như nhau cc. Thấy pakycho sợ thấy mẹ. Lũ mọi rợ,2106.0,
2,"Nguyễn Quang Vinh ngứa tai sao ko đi ngoáy mà đi dãy lên thế, trung kỳ nam kỳ nói ngta cười khà khà mà nói parky lại là pbvm =]], tiêu chuẩn kép à",2107.0,
2,Nguyễn Cường t sống trong nam. Ae t nói t bk bth. Mà mấy đứa hay pbvm thì chả phải nói ? Bảo 3/ vs cali lại dãy lên bàn tròn,2108.0,
0,"Nguyễn Quang Vinh kâka, t bth, chả quan tâm vì t cũng chơi đủ miền, nghe mắc cười thôi =]]",2109.0,
0,"Nguyễn Cường t nói ở trên là nói mấy tk 3/ hay pbvm thôi. Chứ mấy thằng bạn t kêu t bk con , t cũng bảo bọn nó nk , t thấy bth. Chả sao. Người bắc thì mấy nó kêu t bk t thấy k sai. T chỉ ghét mấy đứa thích pbvm thôi .",2110.0,
0,"Nguyễn Quang Vinh thì thế, nchung bên nào cũng có thằng pbvm thôi",2111.0,
3,Khương chó mọi miên thì làm dc con cặc gì chỉ biết sủa thôi,2112.0,
3,"Quốc Thực ok z là chứng tỏ bắc kỳ tức lắm r, z đi sủa j sủa đi , tự nhiên nghe bắc kỳ",2113.0,
0,Khương bọn bố m có nước ok :)),2114.0,
2,"Dương Tiến Mạnh uống đi con trai, uống vô r có sức sủa ,thêm 1 thằng nữa nhột",2115.0,
2,Khương :)) cay à bọn thua cuộc,2116.0,
2,Khương đẻ con k có lỗ đít nha m,2117.0,
-1,Khương,2118.0,
3,Khương nói thẳng mẹ là Bắc Kì đi. Parky làm mẹ gì cho rối,2119.0,
3,Nguyễn Quang Vinh parky đần độn,2120.0,
3,Nguyen Pino thôi ông im moẹ mõm đi . Mấy loại 3/ đâu bao h dám đưa mặt l của mình ra . Sợ bị tế đó . Toàn phải núp clone . Tội thật . Tội hơn tró,2121.0,
0,"Nguyễn Quang Vinh thiếu gì, trên tiktok người ta để ảnh thật đầy",2122.0,
2,Nguyen Pino m k thấy t bảo chữ parky thì bth. Còn mấy đứa 3/ cali pbvm mới k bth . Đọc hiểu có vấn đề à ? Hay ở mẽo ăn xúc xích nhiều quá nên lú,2123.0,
2,"Nguyễn Quang Vinh nếu mày từ parky bth thì rep tao làm gì parky ăn pịa nên đần vcl, người ta nói 1 hiểu 2, chúng mày nghe 9 mà éo hiểu 1 nữa",2124.0,
0,Nguyen Pino t thấy bth vs ng bth. Còn bọn 3/ nch kiểu khịa khịa núp clone như m thì t chửi bth,2125.0,
3,"Khương Người miền Bắc là người Việt xịn, người Việt chính tông mà lại",2126.0,
3,Các tỉ phú đô la toàn người Bắc. 3 tòa cao ốc cao nhất miền nam cũng là của các ông chủ người Bắc. ngưỡng mộ sự lãnh đạo của các ngài,2127.0,
2,"Tung Pham Duong xịn tới nỗi đi tới đâu bị ghét tới đó, xịn quá s k ở ngoãi đi ,vô nam làm chi cho ngta ghét",2128.0,
3,"Khương vì người miền Bắc tạo ra miền nam mà.ghét là vì đố kỵ ghen tị thôi, tại người Bắc thông minh và giỏi quá, lãnh đạo dân mọi là trách nhiệm của người chủ",2129.0,
2,Khương ngu,2130.0,
2,Viet Anh lại thêm 1 con chó ngứa,2131.0,
2,"Viet Anh cay lắm hả con, còn nếu m nói k cay thì mời m cút, mà m trả lời là m cay",2132.0,
0,"Nguyễn Quang Vinh ủa thì ngoài bắc gọi là bk đr, mà bk có j hay sao gọi tới nhảy đỏng lên z, tự nhiên nói pbvm thà im đi ai nói tới",2133.0,
0,Bến Bờ Bình Yên m có đọc hết cmt t rep k hay chỉ biết táp,2134.0,
2,Khương ủa sao khoá dzị???? Để mừn vô coi người ngợm ra sao chứ giống ngợm quá.,2135.0,
3,"Hoàng Thảo tại bọn bắc kỳ chúng m xấu tính quá , chửi k lại r đi làm chuyện tiểu nhân ,giống chó tụi m cũng biết xem hình hả",2136.0,
2,"Hoàng Thảo cảm ơn đã quan tâm à, bọn chúng m có qua thì có lại thôi, làm như tụi m tốt lắm k bằg",2137.0,
2,Khương t k pbvm nhé. T rất tốt đéo như m. Ok chưa? Xã hội nào cũng vậy. Thông minh để nhìn nhận ra chứ đừng đi đá xéo .,2138.0,
3,"Khương namkiki, namcali",2139.0,
3,"Kòy Saker bắc kì nhột nữa r kìa, chọt trúng chỗ thốn tụi m rồi ,bắc kỳ ăn cá rô cây ,ăn nhằm lựu đạn chết cha bắc kỳ , m thấy t làm tặng m bài thơ có hay k",2140.0,
2,"Kòy Saker tụi m nhột quá khi bị gọi bắc kỳ nên mới nghĩ ra mấy cái tên đó hả, chả ăn thua đâu con chó à, chỉ có m mới cay thôi chứ tụi t thấy chả có gì ,nhột quá k biết làm gì đúng k lủ khỉ chưa kịp tiến hoá",2142.0,
3,"Khương không hề nhột nha, , tụi tao rất khoái khi bọn mày gọi như vậy, namkiki, namcali",2143.0,
3,"Kòy Saker nam kiki ,nam cali, nghe hài quá ,nhưng bắc kỳ ăn cá rô cây nghe hay hơn ,chắc m thích được gọi là bắc kì lắm đúng k chó, vô nam tụi t cho shit ăn thoải mái nè",2144.0,
0,Nguyễn Quang Vinh cay thế nhờ,2145.0,
3,Nguyễn Quang Vinh ko có gì mắc gì phải lôi 3q cali vào. Mày nhột hả,2146.0,
3,Trịnh Sang thì bọn 3 que vs cali con hay khịa bk đó chứ sao . M 3 que à sao bênh nó z,2147.0,
3,Nguyễn Quang Vinh parkky thì ai cũng ghét đâu phải riêng 3que cali. Xung quanh bạn bè tao ai chẳng ghét parkky ko lẽ cali hết hả ta. Ác cái toàn ở vn…. Kkkkk. Parkky thấy nhột mới nhảy dựng . Chứ m kêu t 3que 4 que cũng đc mà. Kkkk,2148.0,
3,Trịnh Sang sao ae t nói k sao mà mấy đứa hay pbvm t ghét vậy thôi . Còn mở mồm ra như m thì chắc gốc 3/ hoặc cali con rồi. Phân biệt cha m vs mẹ m kìa thằng cu,2149.0,
0,Nguyễn Quang Vinh không trịnh sang k phải 3que hay 3 sọc gì . Mà trịnh sang là gì thì ảnh đại diện ns rõ rồi,2150.0,
3,Nguyễn Quang Vinh 3/ mới có quyền khịa Parky chúng mày à,2151.0,
3,"Lãm Lãm nch bth thì k sao. Ae t cũng kêu t bắc kì bth. Còn thể loại pbvm thì xứng đáng gốc 3/ rồi đó. M nhột à cu 3 que , cali con ?",2152.0,
3,"Nguyễn Quang Vinh Khịa chúng mày là Cali á? Parky chúng mày có lối suy nghĩ lạ nhẩy Bố mà ở Cali xơi bò bú vang cho sướng, khịa chúng mày làm gì phí thời gian hả Parky phỏng đạn",2153.0,
3,Lãm Lãm nói phát tự vả rồi còn gì. Cali con thì im mõm. Đéo có tư cách phát biểu + nch vs bố.,2154.0,
2,Lãm Lãm chỉ có giỏi vác clone xong mõm thôi. K biết ngày nổi 3 bữa k hay liếm cẳng ngta để đc cục xương . Thua chó nhà t còn đc ăn đầy đủ,2155.0,
3,"Nguyễn Quang Vinh Cali con là cái đéo gì thế, tên ông nội mày à parky? Nguyễn Quang Cali à Mày là cái cục gì đòi tư cách :)) Parky ảo tưởng vcc",2156.0,
3,"Nguyễn Quang Vinh Chuẩn, bố thấy 2 con parky bận áo cưới đắm đuối nhìn nhau",2157.0,
3,Lãm Lãm nam cầy cũng cưới nhau moà,2158.0,
3,"Sinh Tố Pơ Dẵm phải đuôi mày à, bụi đâu lao ra oẳng câu thiếu i ốt vậy Bắc cầy tró",2159.0,
3,Lãm Lãm ủa sao mà sồn sồn ghê zọ nói người ta thì được thì người ta nói lại thôi nam cầy ạ,2160.0,
3,"Sinh Tố Pơ Mày nhảy xồm vào bố, kêu bố xồn là thế nào con Bắc cầy tró zọ zọ",2161.0,
3,"Lãm Lãm thì mày cũng nhảy vào rép cmt của người ta đó,đúng là nam cầy đụng người ta thì được người ta đụng lại thì khóc ròng lên",2162.0,
3,"Sinh Tố Pơ Con Bắc cầy tró vừa ăn cướp vừa la làng, nhảy xôm vào bố kêu bố mày xồm ơ??? Zọ zọ cmm",2163.0,
3,Lãm Lãm nam cầy đã cay đừng như zậy mắc cười lắm nam cầy à,2164.0,
3,Sinh Tố Pơ Cay??? Dòng nào bố mày cay vậy Bắc kì tró? Dòng lấy nón cối nhét mồm mày à?,2165.0,
3,"Lãm Lãm đừng zậy mà ,tức quá gây chết sớm đó nam cầy",2166.0,
3,"Sinh Tố Pơ Hết xồm rồi đến cay hả con Bắc cầy tró? Dòng tộc cối chúng mày chọc giải trí, cay cái đéo gì vậy?",2167.0,
3,Sinh Tố Pơ Cay lắm hả con bắc cầy tró,2168.0,
2,Lãm Lãm ủa nam cầy nhại lại câu của t chi z hết văn rồi à?,2169.0,
3,Sinh Tố Pơ Cay hả bắc cầy tró? Mày thấy cay nên nói người khác cay à,2170.0,
3,Lãm Lãm tại thấy nam cầy sồn sồn ghê quá đó,2171.0,
3,Sinh Tố Pơ Tao thấy 1 con bắc cầy xồn luôn miệng cay cay đấy chứ,2172.0,
3,Lãm Lãm nhưng có 1 con nam cầy bình luận nồng nặc mùi tức banh háng eo ôi ngay cái bình luận đầu t cmt rất bình thường mà nam cầy zô táp như chó,2173.0,
